0,1,12,1,1,4,4,5,1,2,2,1,0
0,1,2,1,1,4,4,10,1,2,9,1,0
0,1,2,1,1,2,5,11,12,12,2,1,5
0,1,2,1,1,2,2,10,12,1,2,1,12
0,1,2,1,1,12,12,10,1,5,12,1,12
0,1,4,1,1,9,2,10,1,12,12,1,0
0,1,2,1,1,5,5,10,1,2,12,1,0
0,1,9,1,1,5,2,10,1,2,2,1,0
