[9, 254, 178, 2, 0, 0, 247, 178, 2, 0, 0, 6, 0, 0, 9, 3, 21, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:25.559848
[2, 8, 179, 2, 0, 0, 246, 178, 2, 0, 0, 166, 0, 0, 3, 3, 11, 55, 2, 3, 11, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:25.812349
[2, 42, 179, 2, 0, 0, 246, 178, 2, 0, 0, 166, 0, 0, 3, 3, 11, 55, 2, 1, 13, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:26.322747
[2, 93, 179, 2, 0, 0, 19, 179, 2, 0, 0, 175, 0, 0, 2, 2, 17, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:27.088467
[2, 144, 179, 2, 0, 0, 124, 179, 2, 0, 0, 167, 0, 0, 3, 3, 20, 62, 2, 3, 20, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:27.854040
[2, 178, 179, 2, 0, 0, 153, 179, 2, 0, 0, 176, 0, 0, 2, 2, 18, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:28.367176
[9, 14, 180, 2, 0, 0, 213, 178, 2, 0, 0, 5, 0, 0, 9, 1, 21, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:29.642145
[2, 24, 180, 2, 0, 0, 3, 180, 2, 0, 0, 168, 0, 0, 3, 3, 11, 59, 2, 3, 11, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:29.895717
[2, 41, 180, 2, 0, 0, 31, 180, 2, 0, 0, 177, 0, 0, 2, 3, 12, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:30.151246
[2, 160, 180, 2, 0, 0, 136, 180, 2, 0, 0, 169, 0, 0, 3, 3, 20, 56, 2, 3, 20, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:31.938366
[2, 194, 180, 2, 0, 0, 165, 180, 2, 0, 0, 178, 0, 0, 2, 2, 18, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:32.449175
[2, 108, 181, 2, 0, 0, 43, 181, 2, 0, 0, 179, 0, 0, 2, 2, 14, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:35.000163
[2, 176, 181, 2, 0, 0, 149, 181, 2, 0, 0, 171, 0, 0, 3, 3, 20, 61, 2, 3, 20, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:36.021756
[2, 210, 181, 2, 0, 0, 177, 181, 2, 0, 0, 180, 0, 0, 2, 2, 18, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:36.532467
[2, 141, 182, 2, 0, 0, 56, 182, 2, 0, 0, 181, 0, 0, 2, 1, 17, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:39.339769
[2, 192, 182, 2, 0, 0, 161, 182, 2, 0, 0, 173, 0, 0, 3, 3, 20, 60, 2, 3, 20, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:40.104578
[2, 226, 182, 2, 0, 0, 190, 182, 2, 0, 0, 182, 0, 0, 2, 2, 18, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:40.615089
[9, 62, 183, 2, 0, 0, 128, 182, 2, 0, 0, 14, 0, 0, 9, 1, 21, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:41.891116
[2, 140, 183, 2, 0, 0, 68, 183, 2, 0, 0, 183, 0, 0, 2, 2, 14, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:43.167249
[2, 208, 183, 2, 0, 0, 173, 183, 2, 0, 0, 175, 0, 0, 3, 3, 16, 54, 2, 2, 20, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:44.187974
[2, 242, 183, 2, 0, 0, 202, 183, 2, 0, 0, 184, 0, 0, 2, 2, 18, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:44.698568
[2, 156, 184, 2, 0, 0, 80, 184, 2, 0, 0, 185, 0, 0, 2, 1, 14, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:47.250688
[2, 224, 184, 2, 0, 0, 186, 184, 2, 0, 0, 177, 0, 0, 3, 3, 16, 56, 2, 2, 20, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:48.271515
[2, 2, 185, 2, 0, 0, 214, 184, 2, 0, 0, 186, 0, 0, 2, 2, 18, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:48.782082
[2, 189, 185, 2, 0, 0, 64, 185, 2, 0, 0, 178, 0, 0, 3, 3, 12, 57, 2, 1, 17, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:51.589464
[2, 240, 185, 2, 0, 0, 198, 185, 2, 0, 0, 179, 0, 0, 3, 3, 16, 55, 2, 2, 20, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:52.355075
[2, 18, 186, 2, 0, 0, 227, 185, 2, 0, 0, 188, 0, 0, 2, 2, 18, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:52.865626
[2, 103, 186, 2, 0, 0, 76, 186, 2, 0, 0, 180, 0, 0, 3, 3, 19, 55, 2, 3, 19, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:54.141667
[2, 0, 187, 2, 0, 0, 211, 186, 2, 0, 0, 181, 0, 0, 3, 3, 16, 55, 2, 2, 20, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:56.442312
[2, 34, 187, 2, 0, 0, 239, 186, 2, 0, 0, 190, 0, 0, 2, 2, 18, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:56.949079
[2, 51, 187, 2, 0, 0, 239, 186, 2, 0, 0, 190, 0, 0, 2, 1, 26, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:57.204254
[2, 119, 187, 2, 0, 0, 89, 187, 2, 0, 0, 182, 0, 0, 3, 3, 19, 59, 2, 3, 19, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:58.226149
[2, 136, 187, 2, 0, 0, 117, 187, 2, 0, 0, 191, 0, 0, 2, 3, 11, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:00:58.480875
[2, 16, 188, 2, 0, 0, 223, 187, 2, 0, 0, 183, 0, 0, 3, 3, 16, 55, 2, 2, 20, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:00.523133
[2, 50, 188, 2, 0, 0, 251, 187, 2, 0, 0, 192, 0, 0, 2, 2, 18, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:01.032471
[2, 135, 188, 2, 0, 0, 101, 188, 2, 0, 0, 184, 0, 0, 3, 3, 22, 67, 2, 2, 19, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:02.309629
[2, 152, 188, 2, 0, 0, 131, 188, 2, 0, 0, 193, 0, 0, 2, 3, 11, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:02.568295
[12, 162, 188, 2, 0, 0, 152, 188, 2, 0, 0, 25, 0, 0, 9, 3, 16, 65, 12, 3, 18, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:02.569189
[12, 213, 188, 2, 0, 0, 185, 188, 2, 0, 0, 26, 0, 0, 9, 2, 18, 70, 12, 3, 25, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:03.330470
[12, 230, 188, 2, 0, 0, 185, 188, 2, 0, 0, 26, 0, 0, 9, 2, 18, 70, 12, 2, 22, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:03.584814
[12, 247, 188, 2, 0, 0, 219, 188, 2, 0, 0, 27, 0, 0, 9, 2, 15, 66, 12, 3, 19, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:03.839966
[2, 254, 188, 2, 0, 0, 235, 188, 2, 0, 0, 185, 0, 0, 3, 3, 21, 60, 2, 3, 21, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:04.095222
[2, 15, 189, 2, 0, 0, 8, 189, 2, 0, 0, 194, 0, 0, 2, 3, 16, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:04.355458
[12, 25, 189, 2, 0, 0, 252, 188, 2, 0, 0, 28, 0, 0, 9, 2, 22, 71, 12, 3, 12, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:04.356280
[12, 42, 189, 2, 0, 0, 30, 189, 2, 0, 0, 29, 0, 0, 9, 3, 19, 72, 12, 3, 13, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:04.606531
[12, 76, 189, 2, 0, 0, 63, 189, 2, 0, 0, 30, 0, 0, 9, 3, 12, 66, 12, 3, 14, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:05.116597
[12, 127, 189, 2, 0, 0, 97, 189, 2, 0, 0, 31, 0, 0, 9, 2, 14, 68, 12, 3, 16, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:05.881757
[12, 144, 189, 2, 0, 0, 131, 189, 2, 0, 0, 32, 0, 0, 9, 3, 17, 64, 12, 3, 20, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:06.137654
[2, 151, 189, 2, 0, 0, 113, 189, 2, 0, 0, 186, 0, 0, 3, 3, 22, 62, 2, 2, 19, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:06.392320
[2, 168, 189, 2, 0, 0, 142, 189, 2, 0, 0, 195, 0, 0, 2, 3, 11, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:06.647428
[2, 14, 190, 2, 0, 0, 249, 189, 2, 0, 0, 187, 0, 0, 3, 3, 21, 59, 2, 3, 21, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:08.178615
[2, 31, 190, 2, 0, 0, 20, 190, 2, 0, 0, 196, 0, 0, 2, 3, 16, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:08.434195
[2, 167, 190, 2, 0, 0, 126, 190, 2, 0, 0, 188, 0, 0, 3, 3, 22, 65, 2, 2, 19, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:10.479104
[2, 184, 190, 2, 0, 0, 154, 190, 2, 0, 0, 197, 0, 0, 2, 3, 11, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:10.731280
[2, 30, 191, 2, 0, 0, 4, 191, 2, 0, 0, 189, 0, 0, 3, 3, 21, 63, 2, 3, 21, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:12.263066
[2, 47, 191, 2, 0, 0, 33, 191, 2, 0, 0, 198, 0, 0, 2, 3, 16, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:12.518434
[2, 183, 191, 2, 0, 0, 138, 191, 2, 0, 0, 190, 0, 0, 3, 3, 22, 62, 2, 2, 19, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:14.561024
[2, 200, 191, 2, 0, 0, 167, 191, 2, 0, 0, 199, 0, 0, 2, 3, 11, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:14.814758
[12, 39, 192, 2, 0, 0, 33, 192, 2, 0, 0, 33, 0, 0, 9, 3, 15, 65, 12, 3, 19, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:16.094366
[2, 46, 192, 2, 0, 0, 16, 192, 2, 0, 0, 191, 0, 0, 3, 3, 21, 62, 2, 3, 21, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:16.346022
[2, 63, 192, 2, 0, 0, 45, 192, 2, 0, 0, 200, 0, 0, 2, 3, 16, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:16.604873
[12, 73, 192, 2, 0, 0, 67, 192, 2, 0, 0, 34, 0, 0, 9, 3, 22, 78, 12, 3, 12, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:16.605324
[12, 107, 192, 2, 0, 0, 101, 192, 2, 0, 0, 35, 0, 0, 9, 3, 11, 67, 12, 3, 24, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:17.111599
[12, 124, 192, 2, 0, 0, 101, 192, 2, 0, 0, 35, 0, 0, 9, 3, 11, 67, 12, 2, 14, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:17.367632
[12, 141, 192, 2, 0, 0, 134, 192, 2, 0, 0, 36, 0, 0, 9, 3, 13, 68, 12, 3, 17, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:17.621661
[12, 175, 192, 2, 0, 0, 168, 192, 2, 0, 0, 37, 0, 0, 9, 3, 14, 68, 12, 3, 16, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:18.132243
[2, 182, 192, 2, 0, 0, 150, 192, 2, 0, 0, 192, 0, 0, 3, 3, 22, 64, 2, 3, 22, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:18.387575
[2, 199, 192, 2, 0, 0, 179, 192, 2, 0, 0, 201, 0, 0, 2, 3, 19, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:18.643555
[12, 226, 192, 2, 0, 0, 201, 192, 2, 0, 0, 38, 0, 0, 9, 2, 16, 66, 12, 3, 18, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:18.900573
[12, 243, 192, 2, 0, 0, 235, 192, 2, 0, 0, 39, 0, 0, 9, 3, 20, 88, 12, 3, 26, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:19.153103
[12, 21, 193, 2, 0, 0, 12, 193, 2, 0, 0, 40, 0, 0, 9, 3, 18, 74, 12, 3, 25, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:19.664571
[12, 38, 193, 2, 0, 0, 12, 193, 2, 0, 0, 40, 0, 0, 9, 3, 18, 74, 12, 2, 22, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:19.919083
[2, 62, 193, 2, 0, 0, 58, 193, 2, 0, 0, 202, 0, 0, 2, 3, 21, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:20.429409
[2, 79, 193, 2, 0, 0, 29, 193, 2, 0, 0, 193, 0, 0, 3, 3, 16, 54, 2, 3, 16, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:20.684686
[2, 198, 193, 2, 0, 0, 163, 193, 2, 0, 0, 194, 0, 0, 3, 3, 25, 59, 2, 2, 22, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:22.471313
[2, 215, 193, 2, 0, 0, 191, 193, 2, 0, 0, 203, 0, 0, 2, 3, 19, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:22.726921
[2, 249, 193, 2, 0, 0, 199, 193, 2, 0, 0, 2, 0, 0, 7, 2, 14, 81, 3, 3, 12, 56, 2, 3, 12, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:23.236643
[2, 61, 194, 2, 0, 0, 41, 194, 2, 0, 0, 195, 0, 0, 3, 3, 17, 58, 2, 3, 17, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:24.258477
[2, 78, 194, 2, 0, 0, 70, 194, 2, 0, 0, 204, 0, 0, 2, 3, 21, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:24.515367
[2, 112, 194, 2, 0, 0, 77, 194, 2, 0, 0, 3, 0, 0, 7, 3, 26, 85, 3, 3, 20, 59, 2, 3, 20, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:25.023946
[2, 197, 194, 2, 0, 0, 176, 194, 2, 0, 0, 196, 0, 0, 3, 3, 25, 60, 2, 3, 25, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:26.299177
[2, 231, 194, 2, 0, 0, 176, 194, 2, 0, 0, 196, 0, 0, 3, 2, 22, 62, 2, 2, 19, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:26.809798
[2, 248, 194, 2, 0, 0, 204, 194, 2, 0, 0, 205, 0, 0, 2, 3, 11, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:27.065966
[2, 9, 195, 2, 0, 0, 211, 194, 2, 0, 0, 4, 0, 0, 7, 2, 14, 76, 3, 3, 12, 55, 2, 3, 12, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:27.322823
[2, 77, 195, 2, 0, 0, 53, 195, 2, 0, 0, 197, 0, 0, 3, 3, 17, 57, 2, 3, 17, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0:01:28.341820
